;Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
32383;202200035927;2;RN2;0;P;2;2;0;2;9;800;2;; -1;1;0;1;70
32384;202200035928;2;1;-1;;2;2;0;1;156;701;3;;7;1;0;1;80
32385;202200035929;2;;-1;;2;1;0;2;(1);(1);1;;3;2;0;1;70
32386;202200035930;3;165;0;E;2;2;0;2;1;0;1;; -1;1;0;1;70
32387;202200035931;3;99;-1;;3;4;0;2;0;(1);3;; -1;1;0;1;80
32388;202200035932;3;25;-1;;2;2;0;1;48;300;1;;4;1;0;1;50
32389;202200035933;3;250;-1;;2;2;0;1;14;330;1;; -1;1;0;1;50
32390;202200035934;3;55;0;D;2;2;0;1;9;190;4;; -1;1;0;1;80
32391;202200035935;1;A7-Sens Marseille vers Lyon;0;;1;3;0;1;276;500;1;; -1;1;0;1;90
32392;202200035936;1;A57;0;;1;4;0;1;2;0;1;; -1;1;0;1;70
32393;202200035937;1;A7   27.460 A 28.860;0;;3;6;0;2;27;875;1;; -1;1;0;1;110
32394;202200035938;1;AUTOROUTE A6;0;;2;6;0;1;16;799;1;; -1;1;0;1;110
32395;202200035939;4;RUE JACQUES IEKAWE;0;;2;2;0;1;0;0;1;; -1;2;0;1;30
32396;202200035940;2;RN2 (2);0;;2;2;0;1;127;500;1;; -1;1;0;1;50
32397;202200035941;4;AERODROME (CHEMIN DE L');0;;2;2;0;1;0;0;1;; -1;1;0;1;50
32398;202200035942;4;;0;;2;4;1;1;(1);(1);1;; -1;1;0;1;30
32399;202200035943;4;ANTOINE BARBIER                         ;0;;1;1;0;1;(1);(1);1;; -1;2;0;1;50
32400;202200035944;4;GAMBETTA                            (CO);0;;1;2;2;1;(1);(1);1;; -1;2;0;1;30
32401;202200035945;3;CAPITAINE THEN;0;;-1;1;0;1;1;0;2;; -1;1;0;1;50
32402;202200035946;3;FRONT DE MER ( BOULEVARD);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
32403;202200035947;4;CHOBERT FELIX (RUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;500
32404;202200035949;2;ROUTE NATIONALE 5;0;;1;2;0;1;10;800;1;; -1;1;9;8;90
32405;202200035950;3;VICTOR SCHOELCHER (PLACE);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
32406;202200035951;3;RUE CHAMBERLIN;0;;1;2;3;1;0;0;1;; -1;2;0;1;30
32407;202200035952;1;AUTOROUTE A20;0;;3;4;0;1;188;699;1;; -1;2;0;1;110
32408;202200035953;4;SCHUMAN (BOULEVARD ROBERT);0;;1;2;0;1;3;99;1;; -1;1;5;1;50
32409;202200035954;4;SAINT VINCENT (IMPASSE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
32410;202200035955;3;FRANKLIN ROOSEVELT (AVENUE);0;;2;4;1;1;0;640;1;; -1;1;5;1;50
32411;202200035956;4;GENEVE (RUE DE);0;;1;1;1;1;0;1;1;; -1;1;9;1;30
32412;202200035957;4;GARE (AVENUE DE LA);0;;2;2;0;1;0;1;1;; -1;2;0;1;50
32413;202200035958;3;TOURS (RTE) LIGNE DROITE DES HUNAUDIERES;0;;-1;2;0;1;42;530;1;; -1;2;0;1;90
32414;202200035959;4;18 JUIN 40 (DU)                     (BD);0;;2;2;3;1;(1);(1);1;; -1;1;4;6;60
32415;202200035960;4;ETIENNE GAGNAIRE   (Rue);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
32416;202200035961;7;AMBROISE CROIZAT                    (BD);0;;2;4;3;1;2;400;1;; -1;2;0;8;50
32417;202200035962;4;EDOUART IDOUX ( R );0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
32418;202200035965;4;;0;;1;2;1;1;(1);(1);3;; -1;1;0;1;50
32419;202200035966;4;CHARLES DE GAULLE;0;;-1;2;0;1;0;0;1;; -1;1;0;1;50
32420;202200035967;4;MONTAURY (ROND POINT DU PARC);0;;2;2;0;1;0;0;3;; -1;2;0;1;50
32421;202200035968;4;CORSAIRES (QUAI DES);0;;1;1;0;1;0;0;1;; -1;2;0;1;30
32422;202200035969;4;ARISTIDE BRIAND (BOULEVARD);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
32423;202200035970;4;HALOT (RUE DU);0;;2;0;0;1;(1);(1);1;; -1;1;0;1;50
32424;202200035972;4;BREBANT (AVENUE) DU 1 A 86;0;;2;2;2;1;(1);(1);1;; -1;1;0;1;50
32425;202200035973;4;MARCHANDEAU (AVENUE PAUL);0;;2;3;0;1;(1);(1);1;; -1;1;0;1;50
32426;202200035974;1;ESTIENNE D'ORVES BOULEVARD;0;;1;2;0;1;5;280;2;; -1;2;3;1;50
32427;202200035975;3;CHAUTEMPS (AVENUE L.M);0;;2;2;0;1;0;1000;1;; -1;1;0;1;30
32428;202200035976;4;PROUDHON (AVENUE);0;;-1;1;0;1;(1);(1);1;; -1;1;0;1;50
32429;202200035977;4;BALZAC (RUE HONORE DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
32430;202200035978;2;RN157;0;;1;4;0;1;0;200;3;; -1;2;3;1;90
32431;202200035979;4;FOUGERES (RUE DE);0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
32432;202200035980;4;AVE DE TIVOLI;0;;2;4;1;1;(1);(1);1;; -1;2;5;1;30
32433;202200035981;2;;0;;1;-1;0;1;0;0;2;; -1;1;0;1;50
32434;202200035982;3;RN 568;0;;2;3;0;1;0;0;1;; -1;1;0;1;80
32435;202200035983;4;PLATANES (AVENUE DES);0;;2;1;0;3;0;0;1;; -1;1;0;1;50
32436;202200035984;4;COLGATE (TRAVERSE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
32437;202200035985;7;BODIN (AVENUE EMILE);0;;-1;2;0;1;28;0;4;; -1;1;9;1;70
32438;202200035986;3;FERRINI FORTUNE (AV);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
32439;202200035988;4;BUFFON RUE A PARTIR DU 50 ET 39;0;;1;0;0;3;(1);(1);1;; -1;1;9;1;50
32440;202200035989;4;MAJOR GENERAL VANIER (AVENUE);0;;1;1;0;1;(1);(1);2;; -1;2;0;1;50
32441;202200035991;3;FOIX AVENUE DE;0;;-1;2;0;1;16;159;1;; -1;1;0;1;50
32442;202200035992;4;ITALIE (R. D');0;;1;1;0;1;0;0;1;; -1;1;0;1;30
32443;202200035994;4;CARRIERES (RUE ET CHEMIN DES);0;;1;1;0;2;(1);(1);1;; -1;1;0;3;50
32444;202200035995;4;;0;;-1;2;0;1;0;0;1;; -1;1;0;1;50
32445;202200035997;4;PORTE DE LA VILLETTE;0;;1;4;0;1;24;800;1;; -1;1;0;1;70
32446;202200035998;4;BOULEVARD RASPAIL;0;;1;3;3;1;(1);(1);1;; -1;1;0;1;30
32447;202200036000;4;RUE DE BELLEVILLE;0;;2;2;0;2;(1);(1);1;; -1;2;0;1;30
32448;202200036001;4;AVENUE SIMON BOLIVAR;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;30
32449;202200036002;4;RUE RIQUET;0;;1;1;0;2;(1);(1);1;; -1;1;2;1;30
32450;202200036003;4;AVENUE NIEL;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;30
32451;202200036004;4;PLACE DU MOULIN DE JAVEL;0;;-1;4;1;1;(1);(1);1;; -1;1;0;1;30
32452;202200036005;4;RUE SCHOELCHER;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
32453;202200036006;4;RUE DE LA ROQUETTE;0;;2;2;1;2;(1);(1);3;; -1;1;-1;5;30
32454;202200036007;4;RUE DE MONTHOLON;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
32455;202200036008;4;QUAI BRANLY;0;;3;4;0;1;(1);(1);1;; -1;1;0;1;30
32456;202200036009;4;QUAI DE LA CORSE;0;;1;1;1;1;(1);(1);1;; -1;1;-1;5;30
32457;202200036010;4;QUAI HENRI IV;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;30
32458;202200036011;4;RUE ELZEVIR;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
32459;202200036012;4;BOULEVARD SAINT MARTIN;0;;2;3;3;1;(1);(1);1;; -1;1;0;1;30
32460;202200036013;3;MONTREUIL (R DE);0;;1;1;0;1;0;0;1;; -1;2;0;1;50
32461;202200036014;4;ETIENNE DOLET (R);0;;3;2;0;2;1;0;1;; -1;2;0;1;50
32462;202200036015;3;GENERAL DE GAULLE (AV DU);0;;2;0;0;1;(1);(1);1;; -1;2;0;1;50
32463;202200036016;4;LIEUTENANT DE VAISSEAU D'ESTIENNE D'ORVE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
32464;202200036017;4;PRESIDENT ALLENDE (AV DU);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
32465;202200036018;3;CHARLES TILLON (route);0;;2;2;0;1;0;1;1;; -1;2;0;1;50
32466;202200036019;3;QUEUE EN BRIE (RTE DE LA);0;;2;2;1;1;0;1;2;; -1;1;0;3;30
32467;202200036021;3;PETITS PONTS (ROUTE DES);0;;2;2;0;1;0;1;1;; -1;1;0;1;50
32468;202200036022;3;FRANCE ANATOLE (BOULEVARD) NR 2 A 24;0;;2;4;1;1;0;1;1;; -1;1;0;1;50
32469;202200036023;3;CROISAT AMBROISE RD 29 BIS;0;;2;2;0;4;0;1;1;; -1;1;0;1;50
32470;202200036024;3;FERDINAND (AVENUE);0;;2;2;0;1;0;1;1;; -1;2;0;1;30
32471;202200036025;3;ARISTIDE BRIAND AVENUE;0;;2;4;0;1;1;1;1;; -1;2;5;1;50
32472;202200036028;3;BRIAND ( AV. ARISTIDE) 134 A 212;0;;3;4;2;1;1;1;1;; -1;1;0;1;50
32473;202200036029;3;JEAN JAURES (AVE)  => 53;0;;3;2;0;1;0;1;1;; -1;1;0;1;50
32474;202200036030;4;GEORGES BRASSENS (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
32475;202200036031;3;7;0;;3;0;0;1;0;0;1;; -1;1;0;1;50
32476;202200036032;3;7;0;;1;3;0;1;0;0;1;; -1;2;0;1;50
32477;202200036033;4;SABLONS (BOULEVARD DES);0;;2;-1;0;1;0;0;1;; -1;2;0;1;30
32478;202200036034;4;;0;;2;1;2;1;0;0;1;; -1;1;0;1;30
32479;202200036035;3;9;0;;1;2;2;2;0;0;1;; -1;1;0;1;30
32480;202200036036;3;909;0;;2;4;0;1;1;0;1;; -1;2;2;1;30
32481;202200036037;3;410;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
32482;202200036038;4;;0;;2;2;0;1;0;1;1;; -1;1;0;4;30
32483;202200036039;3;50;0;;2;1;0;1;0;0;1;; -1;1;0;1;50
32484;202200036040;2;;-1;;2;2;0;1;(1);(1);3;; -1;1;0;1;70
32485;202200036041;4;1;-1;;2;2;0;1;0;0;2;; -1;1;0;1;50
32486;202200036043;3;;-1;;2;2;0;1;4;0;1;;4;1;0;1;50
32487;202200036044;3;22;0;;2;2;0;1;23;960;1;; -1;2;0;1;80
32488;202200036045;3;1504;0;;2;2;1;1;14;1078;2;; -1;1;0;1;70
32489;202200036046;9;2204;2;M;3;2;0;1;7;100;2;; -1;1;0;1;70
32490;202200036047;5;;-1;;2;1;0;1;(1);(1);1;;3;1;0;1;-1
32491;202200036048;3;59;0;D;2;2;0;1;39;365;1;; -1;2;0;1;80
32492;202200036049;4;;-1;;1;2;0;1;(1);(1);2;;4;1;0;1;80
32493;202200036050;4;;-1;;-1;1;0;1;(1);(1);1;;3;1;0;1;50
32494;202200036051;1;5;-1;;1;4;0;1;186;150;2;; -1;1;0;3;130
32495;202200036052;1;84;-1;A;3;4;0;1;104;50;1;; -1;2;0;1;130
32496;202200036053;7;6202;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
32497;202200036055;4;;0;;-1;2;0;1;(1);(1);1;;7;1;0;3;-1
32498;202200036056;3;748;-1;;2;2;0;1;11;943;1;; -1;1;0;1;50
32499;202200036057;2;50;-1;;2;2;0;1;6;900;3;; -1;2;0;1;80
32500;202200036058;2;4;-1;;3;4;0;2;29;500;1;; -1;1;0;1;110
32501;202200036059;3;8;-1;;2;2;0;2;36;500;1;; -1;3;0;3;80
32502;202200036060;2;21;-1;;2;2;0;1;48;852;2;; -1;2;0;1;80
32503;202200036062;3;103;-1;;2;2;0;1;13;750;2;; -1;1;0;1;50
32504;202200036063;3;751;-1;D;3;2;0;1;47;499;1;; -1;1;0;1;50
32505;202200036064;4;RUE PERREE;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;30
32506;202200036065;3;131;0;A;2;2;0;1;8;359;1;; -1;1;0;1;80
32507;202200036066;4;RUE ARMAND CARREL;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
32508;202200036067;3;7;0;D;2;2;0;1;5;795;3;; -1;1;0;1;50
32509;202200036068;4;RUE DAMREMONT;0;;2;0;0;1;(1);(1);1;; -1;1;0;1;30
32510;202200036069;3;143;0;;2;1;0;1;17;406;1;; -1;1;0;1;80
32511;202200036070;4;BOULEVARD DE DOUAUMONT;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
32512;202200036071;4;0;0;A;2;2;0;3;(1);(1);1;; -1;2;0;1;50
32513;202200036072;3;1089;0;D;2;2;0;2;3;300;1;; -1;1;0;3;90
32514;202200036073;4;AVENUE KLEBER;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
32515;202200036074;3;939;2;;2;2;0;1;1;877;2;; -1;1;0;8;50
32516;202200036075;4;RUE HENRI HEINE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
32517;202200036076;3;766;-1;;2;2;0;1;35;960;1;; -1;1;0;8;80
32518;202200036078;4;RUE CASTAGNARY;0;;-1;0;3;1;(1);(1);1;; -1;1;0;4;30
32519;202200036079;1;35;0;;3;4;0;1;112;200;1;; -1;1;0;1;130
32520;202200036080;4;BOULEVARD DE L HOPITAL;0;;2;6;3;2;(1);(1);1;; -1;1;0;6;30
32521;202200036082;4;AVENUE DES CHAMPS ELYSEES;0;;2;6;1;2;(1);(1);1;; -1;2;0;5;30
32522;202200036083;1;10;0;;3;3;0;2;73;0;1;;13,5;2;0;1;130
32523;202200036084;4;BOULEVARD DE SEBASTOPOL;0;;1;4;1;1;(1);(1);1;; -1;1;0;5;30
32524;202200036085;3;24;-1;;2;2;0;1;(1);(1);1;; -1;1;0;3;50
32525;202200036086;4;BOULEVARD DE SEBASTOPOL;0;;1;4;3;1;(1);(1);1;; -1;1;0;6;30
32526;202200036087;4;;-1;;2;2;0;1;(1);(1);1;;6;1;0;1;50
32527;202200036088;4;QUAI DES CELESTINS;0;;2;4;0;1;(1);(1);1;; -1;2;0;1;30
32528;202200036089;3;53;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;70
32529;202200036090;3;JOINVILLE (AV DE);0;;2;4;0;1;0;1;1;; -1;1;0;1;50
32530;202200036091;2;79;-1;;2;2;0;1;42;500;1;; -1;2;5;1;80
32531;202200036092;3;GENERAL DE GAULLE (AV DU);0;;2;4;0;1;42;0;1;; -1;1;0;1;50
32532;202200036093;4;;0;;2;1;0;2;(1);(1);1;;3;1;0;5;50
32533;202200036094;4;EMILE BOUGARD (R);0;;-1;0;0;1;(1);(1);1;; -1;1;0;1;50
32534;202200036095;3;31;-1;C;2;2;0;1;4;500;1;; -1;1;0;1;80
32535;202200036096;4;ORLY (RTE D);0;;2;2;0;1;0;1;1;; -1;1;6;1;50
32536;202200036097;4;LULLI (SQ);0;;2;2;0;1;0;0;1;; -1;1;0;1;10
32537;202200036099;3;MAURICE THOREZ (AV);0;;2;2;0;1;0;1;1;; -1;1;0;1;30
32538;202200036100;4;BOILEAU (AV);0;;2;2;0;1;0;0;3;; -1;1;9;1;30
32539;202200036101;3;53;0;D;2;2;0;2;23;950;1;; -1;1;0;1;70
32540;202200036103;3;3;0;D;2;2;0;1;9;500;1;; -1;1;0;1;80
32541;202200036104;4;EST (BOULEVARD DE L');0;;2;2;0;2;0;0;1;; -1;1;0;1;50
32542;202200036105;4;;-1;;2;2;0;2;(1);(1);1;;4;1;0;1;50
32543;202200036106;3;ROCHET (RUE WALDECK);0;;3;2;1;1;0;1;1;; -1;1;0;1;30
32544;202200036107;4;;-1;;2;2;0;1;(1);(1);1;;3;1;0;1;50
32545;202200036108;3;JAURES (AVENUE JEAN);0;;1;4;0;1;0;1;3;; -1;1;5;1;30
32546;202200036109;3;135;-1;;2;2;0;1;6;0;1;; -1;1;5;1;80
32547;202200036110;4;VERDUN (AV. DE) 35 A FIN;0;;2;2;0;1;1;0;1;; -1;1;0;1;30
32548;202200036111;4;Aumal;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
32549;202200036113;3;1017;-1;D;2;2;0;2;50;535;1;; -1;1;0;1;80
32550;202200036114;3;7;0;;3;2;0;1;0;0;1;; -1;1;0;1;50
32551;202200036115;3;200;-1;;3;4;0;1;45;655;1;; -1;1;0;1;110
32552;202200036116;4;;0;;2;2;0;1;0;0;1;; -1;1;6;1;20
32553;202200036117;3;1043;0;;2;2;0;1;17;100;3;; -1;1;0;1;80
32554;202200036118;3;104;0;;3;6;0;2;0;0;1;; -1;1;2;1;50
32555;202200036119;1;A50-Sens Aubagne vers Marseille;0;;3;3;0;1;9;800;1;; -1;1;9;1;90
32556;202200036120;3;;0;;2;3;1;1;0;0;1;; -1;1;0;1;50
32557;202200036123;2;RN 118;0;;1;3;0;1;8;850;1;; -1;1;0;1;90
32558;202200036124;3;991;0;;1;2;0;1;48;486;2;; -1;1;0;1;30
32559;202200036125;2;RN 118;0;;1;3;0;2;13;199;1;; -1;1;0;1;110
32560;202200036126;3;;0;;-1;1;0;1;0;0;1;; -1;1;1;1;10
32561;202200036127;2;RN 385 Extèrieure;0;;3;2;0;1;54;782;1;; -1;1;0;1;90
32562;202200036128;4;;0;;2;2;0;1;0;0;1;; -1;1;0;1;30
32563;202200036129;4;ARISTIDE BRIAND(RUE)51A83  54A96;0;;1;2;3;1;0;0;1;; -1;1;0;1;50
32564;202200036130;2;13;0;;1;3;1;1;0;0;1;; -1;1;0;5;50
32565;202200036131;3;909;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
32566;202200036132;3;47;-1;;2;2;0;2;33;190;2;; -1;1;0;3;80
32567;202200036134;4;;-1;;2;1;0;1;(1);(1);3;;3;1;0;1;50
32568;202200036135;4;;-1;;2;2;3;1;(1);(1);3;;4;1;0;1;30
32569;202200036136;3;112;-1;;2;2;0;1;0;741;2;; -1;2;0;3;80
32570;202200036137;3;940;-1;;3;3;3;1;96;900;2;; -1;1;5;1;50
32571;202200036141;3;7;0;;2;2;0;2;28;300;4;; -1;1;0;3;90
32572;202200036142;4;1;-1;;2;2;0;1;(1);(1);1;; -1;1;9;1;50
32573;202200036143;2;4;0;;2;2;0;1;57;600;1;; -1;1;0;3;80
32574;202200036144;3;131;0;D;2;2;0;1;11;460;1;;5,7;1;0;3;80
32575;202200036145;3;928;0;D;2;2;0;1;15;0;1;; -1;1;0;1;80
32576;202200036146;3;8;0;D;2;2;0;1;20;900;1;; -1;1;0;1;50
32577;202200036147;3;;0;B;2;2;0;1;(1);(1);1;; -1;9;8;1;50
32578;202200036148;3;104;-1;;2;2;0;1;17;330;3;; -1;1;0;1;80
32579;202200036149;6;;0;;-1;-1;0;1;(1);(1);1;; -1;1;0;1;30
32580;202200036150;3;150;0;D;2;2;0;3;(1);(1);1;; -1;1;0;1;50
32581;202200036151;3;622;0;D;-1;2;0;1;67;55;1;; -1;1;0;1;80
32582;202200036152;3;2;-1;;2;2;0;2;6;470;3;; -1;2;0;3;70
32583;202200036153;3;933;0;;2;2;0;1;27;102;1;; -1;2;0;3;80
32584;202200036154;3;8;0;;2;2;0;3;7;0;1;; -1;1;0;1;80
32585;202200036155;3;930;-1;;2;2;0;1;26;400;1;; -1;1;0;1;50
32586;202200036156;3;54;0;D;2;2;0;1;8;0;1;; -1;1;0;1;80
32587;202200036157;3;396;-1;;2;2;0;2;7;80;3;;5,5;1;0;1;80
32588;202200036158;3;981;-1;D;2;2;0;1;(1);(1);1;; -1;2;0;3;-1
32589;202200036159;3;8043;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
32590;202200036160;3;1062;0;D;2;2;0;1;21;0;2;; -1;1;5;1;90
32591;202200036161;1;89;0;A;3;4;0;2;251;600;3;; -1;1;0;2;130
32592;202200036162;3;612;0;;2;2;0;1;12;836;2;; -1;1;0;1;90
32593;202200036163;1;51;0;A;3;4;0;1;54;900;1;; -1;1;0;1;130
32594;202200036164;1;9;0;A;1;1;0;1;111;0;1;; -1;1;6;6;30
32595;202200036165;3;988;0;A;2;2;0;2;17;50;1;; -1;2;0;1;80
32596;202200036166;2;20;0;;2;2;0;1;111;400;1;; -1;2;0;1;80
32597;202200036168;7;98;0;;2;2;1;4;6;150;1;; -1;1;0;1;70
32598;202200036169;7;19;-1;;-1;2;0;1;(1);(1);1;; -1;1;0;1;50
32599;202200036170;3;51;0;D;2;2;0;2;3;232;3;; -1;2;0;3;80
32600;202200036171;4;1;0;A;2;1;0;1;(1);(1);1;; -1;2;0;1;30
32601;202200036172;3;53;-1;;2;2;0;2;30;600;1;; -1;1;0;3;80
32602;202200036174;3;137;-1;D;3;4;0;1;100;500;1;; -1;1;0;1;110
32603;202200036175;4;RUE DE ROME;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
32604;202200036176;2;24;-1;;3;5;0;4;4;200;2;; -1;1;5;1;70
32605;202200036177;4;BOULEVARD HAUSSMANN;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;30
32606;202200036178;3;d982;-1;;-1;1;0;1;58;850;2;; -1;2;9;1;50
32607;202200036179;4;QUAI ANATOLE FRANCE;0;;1;3;1;1;(1);(1);1;; -1;1;0;1;30
32608;202200036180;2;;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
32609;202200036181;1;A7-Sens Marseille vers Lyon;0;;3;2;0;1;279;500;1;; -1;1;0;1;90
32610;202200036182;4;HENRI JANIN (R);0;;1;1;0;2;(1);(1);1;; -1;1;0;1;50
32611;202200036183;1;A50-Sens Marseille vers Aubagne;0;;3;3;0;1;5;0;1;; -1;1;0;1;90
32612;202200036184;3;DIVISION LECLERC (AVE DE LA);0;;2;2;0;1;0;1;1;; -1;1;0;1;50
32613;202200036186;3;KENNEDY (AVENUE DU PRESIDENT);0;;2;2;0;1;0;1;1;; -1;1;0;1;50
32614;202200036187;1;A13;0;;1;2;0;1;24;399;1;; -1;1;0;1;110
32615;202200036188;4;CURIE PIERRE ET MARIE;0;;2;2;0;1;1;0;1;; -1;1;0;1;50
32616;202200036189;1;AUTOROUTE A1;0;;3;6;0;1;9;800;1;; -1;1;0;1;90
32617;202200036190;4;REPUBLIQUE (DE LA) N° 163-243 ET 178-246;0;;2;3;0;1;0;0;1;; -1;1;0;4;50
32618;202200036191;1;AUTOROUTE A15;0;;3;8;0;1;7;0;3;; -1;1;0;1;90
32619;202200036192;3;7;0;;-1;0;1;1;0;0;1;; -1;1;0;5;30
32620;202200036194;3;986;0;;2;2;3;1;0;0;1;; -1;1;0;1;30
32621;202200036195;1;AUTOROUTE A1;0;;3;6;0;1;22;0;1;; -1;1;0;1;130
32622;202200036196;1;AUTOROUTE A3;0;;3;4;0;1;0;500;1;; -1;1;0;1;110
32623;202200036197;2;RN406.W;0;;3;2;0;1;2;0;1;; -1;1;0;1;90
32624;202200036198;3;17;0;;1;1;0;1;0;0;2;; -1;1;5;8;30
32625;202200036199;3;HUIT-MAI 1945 (AVENUE DU);0;;2;1;0;2;62;875;1;; -1;1;0;1;50
32626;202200036200;3;26;-1;;-1;2;0;1;47;412;1;; -1;1;0;8;50
32627;202200036202;4;;-1;;2;2;0;1;(1);(1);1;;4;1;0;3;50
32628;202200036203;3;ST LOUIS(PLACE);0;;1;1;0;2;0;0;1;; -1;2;5;8;50
32629;202200036204;3;D14;0;;-1;2;0;1;8;300;4;; -1;1;0;1;50
32630;202200036205;1;40;-1;;1;1;0;2;55;400;2;; -1;2;3;1;70
32631;202200036206;1;28;0;A;3;4;0;2;31;200;2;; -1;1;0;2;130
32632;202200036207;1;A47;0;;3;5;0;1;23;0;1;; -1;1;0;1;90
32633;202200036208;3;144;-1;;3;2;0;1;9;550;1;;4;1;0;1;50
32634;202200036209;4;PORTE MAILLOT;0;;1;4;0;1;(1);(1);1;; -1;1;0;1;70
32635;202200036210;3;2;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
32636;202200036211;1;;-1;;1;-1;-1;1;25;500;3;; -1;1;3;1;-1
32637;202200036212;4;RUE MADAME;0;;-1;1;0;1;(1);(1);1;; -1;1;0;1;30
32638;202200036213;7;109;-1;E;2;2;0;2;2;640;3;; -1;1;0;8;70
32639;202200036214;4;AVENUE DE LA PORTE CHAUMONT;0;;2;4;3;1;(1);(1);1;; -1;1;0;6;30
32640;202200036215;3;35;0;;2;1;0;1;7;0;1;; -1;1;0;8;-1
32641;202200036217;3;902;-1;;2;2;0;2;36;800;1;; -1;1;0;1;80
32642;202200036219;3;907;0;D;2;2;0;1;14;50;2;; -1;1;0;1;80
32643;202200036220;4;;-1;;2;2;0;3;(1);(1);1;;3;1;0;1;50
32644;202200036221;4;RUE COPERNIC;0;;1;1;0;2;(1);(1);1;; -1;1;0;1;30
32645;202200036222;4;1;0;;2;2;0;1;(1);(1);3;; -1;1;0;4;50
32646;202200036223;4;PASSAGE DES ENTREPRENEURS;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
32647;202200036224;3;928;-1;;2;2;0;1;14;0;1;; -1;1;0;3;80
32648;202200036225;3;106;0;D;2;4;0;1;46;700;1;; -1;1;0;1;80
32649;202200036226;4;RUE PAUL BARRUEL;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
32650;202200036227;2;124;0;;3;4;0;1;39;100;1;; -1;1;0;1;110
32651;202200036229;4;BOULEVARD SOULT;0;;2;3;1;1;(1);(1);1;; -1;2;0;5;50
32652;202200036230;3;1;-1;;2;2;0;1;59;20;2;;5,5;1;0;1;80
32653;202200036231;4;QUAI DE LA RAPEE;0;;1;3;0;1;(1);(1);2;; -1;2;0;1;30
32654;202200036234;4;BOULEVARD DE ROCHECHOUART;0;;1;3;3;2;(1);(1);1;; -1;1;0;6;30
32655;202200036235;3;11;-1;;2;1;0;1;47;100;1;;5,5;1;9;1;80
32656;202200036236;4;AVENUE GEORGE V;0;;3;2;0;1;(1);(1);1;; -1;1;6;1;30
32657;202200036237;3;1;0;;3;2;0;1;9;730;1;; -1;1;0;1;110
32658;202200036238;4;RUE DE SEVRES;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
32659;202200036239;4;BOULEVARD DE SEBASTOPOL;0;;2;5;1;1;(1);(1);1;; -1;1;0;5;30
32660;202200036241;7;GRANDE RUE                          (GR);0;;2;2;3;2;1;800;1;; -1;1;0;1;30
32661;202200036242;3;22;-1;;2;2;0;1;55;10;1;; -1;1;0;1;90
32662;202200036243;4;BOULEVARD POISSONNIERE;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;30
32663;202200036244;4;VATABLE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
32664;202200036245;3;75;0;D;2;2;0;1;10;255;3;; -1;1;0;1;80
32665;202200036246;4;RUE CAMBON;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
32666;202200036247;3;94;0;;2;2;0;1;11;23;3;; -1;1;0;1;80
32667;202200036248;3;FAYS LIM COM (R);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
32668;202200036249;4;BD DU DOC CATHELIN;0;;2;2;0;2;0;0;1;; -1;1;0;1;30
