;Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
1796;202000001990;17;10;2020;11:30;1;92;92020;2;1;1;6;PARIS AVENUE DE N° IMPAIRS;48,8063654;2,2924371
1797;202000001991;23;8;2020;04:30;3;69;69386;2;1;1;6;BOSSUET                             (R );45,7679900;4,8524581
1798;202000001992;3;2;2020;09:30;1;35;35051;2;3;1;3;PARIS (RUE DE);48,1142490; -1,6073720
1799;202000001993;17;10;2020;12:10;1;92;92019;2;9;1;3;SALENGRO ROGER (AV);48,7691120;2,2737240
1800;202000001994;3;2;2020;13:10;1;34;34172;2;2;1;3;GIRAUD (AVENUE DU DOYEN GASTON);43,6343270;3,8494060
1801;202000001995;17;10;2020;20:15;5;92;92012;2;6;8;3;MARCEL SEMBAT (PLACE);48,8337900;2,2435700
1802;202000001996;23;8;2020;14:19;1;95;95680;2;3;1;3;PIERRE SEMARD (AVENUE);48,9996666;2,4123359
1803;202000001997;4;2;2020;02:06;5;33;33063;2;1;1;-1;Quai de Bacalan;44,8579200; -0,5585600
1804;202000001998;18;10;2020;11:27;1;54;54109;1;1;1;3;D913;48,5173932;6,1556321
1805;202000001999;17;10;2020;10:15;1;51;51649;2;6;1;2;Grande Rue de Vaux;48,7286085;4,5870305
1806;202000002000;3;2;2020;15:50;1;33;33192;2;3;1;3;23 Cours du Général de Gaulle;44,7863300; -0,6051000
1807;202000002001;18;10;2020;12:00;1;17;17010;2;6;1;3;8 Avenue de Chatelaillon;46,1010900; -1,0986396
1808;202000002002;23;8;2020;04:00;5;91;91589;2;1;1;6;ECOLES (AVENUE DES);48,6891000;2,3478700
1809;202000002003;3;2;2020;06:30;5;33;33039;2;1;1;3;354 RTE DE TOULOUSE;44,7979400; -0,5688600
1810;202000002004;18;10;2020;11:45;1;31;31364;2;1;1;1;1 Chemin du Tucol;43,7217690;1,4814000
1811;202000002005;18;10;2020;12:49;1;12;12027;1;1;5;6;D920;44,5214750;2,7340290
1812;202000002006;23;8;2020;16:05;1;91;91286;2;9;1;6;ROUTE NATIONALE 7;48,6649820;2,3983020
1813;202000002007;1;2;2020;06:09;3;31;31555;1;1;2;6;VA007331 A620;43,5723187;1,4365611
1814;202000002008;23;8;2020;03:25;5;71;71153;2;1;1;6;VERDUN (AVENUE DE);46,8001370;4,4391835
1815;202000002009;18;10;2020;12:45;1;974;97414;2;1;1;7;Rue de la Palissade; -21,2825010;55,4197440
1816;202000002010;31;1;2020;23:55;5;31;31555;2;1;1;3;FITTE (ALL CHARLES DE) DU 39AU 109;43,6005100;1,4287600
1817;202000002013;2;2;2020;18:55;3;27;27681;1;1;2;1;IVRY (ROUTE D');49,0745000;1,4747000
1818;202000002014;21;8;2020;20:15;1;69;69256;2;1;1;1;MAURICE THOREZ                      (AV);45,7803194;4,9141395
1819;202000002015;17;10;2020;01:20;3;29;29226;1;1;1;1;D43 - Trefest Izella;48,0491120; -4,3919560
1820;202000002016;23;8;2020;20:45;1;64;64102;2;1;1;2;CAMAYOU (AVENUE);43,5055059; -1,4644155
1821;202000002017;17;10;2020;19:00;3;57;57738;1;1;1;7;RD86;49,1375160;7,4658750
1822;202000002018;23;8;2020;23:30;3;43;43089;1;1;1;2;RD 590;45,0564175;3,8407624
1823;202000002019;29;1;2020;14:25;1;26;26198;2;1;1;2;28 Avenue John Fitzgerald Kennedy;44,5550400;4,7365600
1824;202000002020;1;9;2020;10:00;1;51;51662;2;3;1;2;A34;49,2811420;4,1076356
1825;202000002021;3;2;2020;07:24;3;25;25056;1;1;2;6;RN57 - Rocade MONTBOUCONS;47,2635200;6,0060500
1826;202000002022;20;8;2020;21:30;5;42;42103;2;3;1;3;Rue Jean Jaurés;45,5062200;4,5708400
1827;202000002024;2;2;2020;03:45;5;22;22278;2;1;2;7;BREST (DE);48,5130500; -2,7684800
1828;202000002025;23;8;2020;22:55;3;37;37122;2;1;1;7;;47,3681934;0,6538319
1829;202000002026;17;10;2020;08:50;1;76;76504;1;2;1;3;300 Route de Fontaine;49,8081753;0,7530765
1830;202000002027;23;8;2020;16:40;1;37;37261;2;1;1;6;PAGES (ALLEE GASTON);47,4053318;0,7041708
1831;202000002028;18;10;2020;11:17;1;80;80722;1;1;1;2;D12;49,9584260;2,2259760
1832;202000002029;3;2;2020;15:30;1;14;14118;2;2;2;3;JUIN (BOULEVARD MARECHAL);49,2112340; -0,3628708
1833;202000002031;18;10;2020;16:35;1;82;82075;2;2;1;3;Rue des Nauzes;43,8335470;1,2877150
1834;202000002032;3;2;2020;09:30;1;13;13209;2;1;1;2;MICHELET (BOULEVARD);43,2615560;5,3975790
1835;202000002033;18;10;2020;18:20;2;63;63372;1;2;1;3;D224;45,9076428;3,3145351
1836;202000002034;23;8;2020;21:10;5;33;33009;2;1;1;-1;159 Boulevard de la Plage;44,6627300; -1,1632600
1837;202000002035;4;2;2020;01:00;5;13;13001;2;1;1;6;BELGES (AV DES);43,5252500;5,4446600
1838;202000002036;18;10;2020;17:25;1;61;61464;2;1;1;6;Rue d'Argentré;48,6045910;0,1740480
1839;202000002037;2;2;2020;17:32;1;11;11069;2;2;1;3;VERNE JULES -AVENUE-;43,2080000;2,3300000
1840;202000002038;23;8;2020;17:45;1;29;29051;1;1;1;6;D15 - Avenue de Coray;48,0098800; -4,0261000
1841;202000002039;18;10;2020;16:15;1;12;12131;1;1;1;6;D581;44,4170460;2,6437570
1842;202000002040;18;10;2020;17:00;1;41;41036;2;1;1;7;Rue des Genets;47,6100580;2,1675340
1843;202000002041;31;1;2020;17:30;1;11;11069;2;1;1;7;RODIN AUGUSTE;43,2143100;2,3368200
1844;202000002042;23;8;2020;18:00;1;15;15012;2;1;1;6;MILHAUD (AVENUE);44,9039700;2,4555500
1845;202000002043;17;10;2020;05:00;3;41;41135;2;1;1;6;52 Rue Marcel Bailly;47,2686770;1,8741140
1846;202000002044;30;1;2020;13:33;1;10;10297;2;3;2;6;DANTON (RUE);48,3218000;4,0992000
1847;202000002045;16;10;2020;11:00;1;86;86225;1;1;1;7;Bonnaide;46,8631250;0,0838350
1848;202000002046;23;8;2020;11:20;1;14;14437;1;9;1;-1;PERIPHERIQUE NORD (BOULEVARD);49,1710300; -0,3047600
1849;202000002048;17;10;2020;23:00;3;25;25502;2;1;1;6;Route de Salans;47,1638890;5,8173680
1850;202000002049;3;2;2020;07:30;2;06;06029;2;1;1;6;REPUBLIQUE (BOULEVARD DE LA);43,5594400;7,0208000
1851;202000002050;17;10;2020;05:30;5;29;29215;2;1;1;6;Rue de Pont-l'Abbé;47,9853830; -4,4095580
1852;202000002051;23;8;2020;23:15;5;13;13213;2;1;1;2;OLIVES (AVENUE DES);43,3264811;5,4384524
1853;202000002053;18;10;2020;02:00;3;38;38555;1;1;1;3;Route de la Côte Saint André;45,4620440;5,1333950
1854;202000002054;23;8;2020;12:50;1;13;13214;2;1;1;6;CLAUDE MONET (avenue);43,3240600;5,3933700
1855;202000002055;3;2;2020;09:45;1;06;06027;2;1;1;6;VERNE RUE JULES;43,6603000;7,1441000
1856;202000002056;18;10;2020;16:30;1;38;38560;2;1;8;1;Place de la Guinguette;45,4885400;5,4738900
1857;202000002057;31;1;2020;18:15;5;03;03001;2;2;1;3;Avenue de Vichy;46,0998120;3,4440826
1858;202000002059;2;2;2020;12:00;1;75;75118;2;4;2;6;ECHANGEUR CHAPELLE;48,9010700;2,3587500
1859;202000002060;17;10;2020;20:00;3;70;70045;1;1;8;1;D29;47,3163520;5,7720280
1860;202000002061;3;2;2020;11:15;1;75;75118;2;7;1;6;PLACE ALBERT KAHN;48,8960390;2,3462860
1861;202000002062;17;10;2020;11:15;1;58;58256;1;1;1;1;D153;47,3512680;2,9920470
1862;202000002063;23;8;2020;00:40;5;13;13208;2;4;1;1;pointe rouge (ave);43,2479280;5,3749500
1863;202000002064;17;10;2020;14:05;1;14;14743;1;1;1;7;D49;49,1597130; -0,0106220
1864;202000002065;2;2;2020;19:20;5;75;75117;2;1;2;2;RUE DE COURCELLES;48,8889940;2,2933610
1865;202000002066;22;8;2020;03:05;5;13;13201;2;1;1;6;RIVE NEUVE (QUAI DE);43,2935920;5,3721450
1866;202000002067;18;10;2020;17:00;1;10;10080;1;1;1;7;Route de Metz Robert;48,0635540;4,1292290
1867;202000002068;2;2;2020;01:07;5;75;75116;2;7;2;6;PLACE DU MARECHAL DE LATTRE DE TASSIGNY;48,8712920;2,2742940
1868;202000002069;18;10;2020;11:35;1;07;07288;1;1;1;3;D104;44,7209720;4,5351000
1869;202000002070;23;8;2020;15:20;1;75;75112;2;4;1;3;ECHANGEUR BERCY;48,8270420;2,3919420
1870;202000002071;17;10;2020;14:55;1;21;21663;2;1;1;6;8 Avenue de la Gare;47,5427440;4,4626970
1871;202000002072;23;8;2020;18:15;1;75;75106;2;1;1;6;RUE DAUPHINE;48,8545730;2,3392010
1872;202000002073;3;2;2020;14:35;1;75;75115;2;1;1;6;RUE OLIVIER DE SERRES;48,8364750;2,2976680
1873;202000002074;18;10;2020;00:45;1;68;68154;2;1;2;2;Ile Napoleon;47,7698350;7,3879520
1874;202000002075;23;8;2020;11:55;1;75;75120;2;2;1;3;RUE DES VIGNOLES;48,8540530;2,3999330
1875;202000002076;18;10;2020;05:50;2;973;97307;1;1;1;2;N2;4,8271977; -52,3385686
1876;202000002077;2;2;2020;22:35;5;75;75115;2;2;3;2;BOULEVARD LEFEBVRE;48,8297350;2,2956900
1877;202000002079;18;10;2020;04:10;3;988;98805;1;1;1;1;VE2 - Voie express; -22,1746490;166,4236450
1878;202000002080;23;8;2020;12:30;1;75;75119;2;3;1;3;QUAI DE L OISE;48,8894200;2,3809410
1879;202000002081;3;2;2020;10:05;1;75;75113;2;1;1;3;BOULEVARD DU GENERAL JEAN SIMON;48,8270300;2,3854700
1880;202000002082;18;10;2020;08:25;1;34;34336;1;1;1;2;autoroute A9, Pk 162+160;43,3227500;3,2686700
1881;202000002083;3;2;2020;00:25;5;75;75112;2;1;3;2;ECHANGEUR BERCY;48,8276290;2,3894710
1882;202000002084;22;8;2020;11:44;1;75;75113;2;2;1;-1;AVENUE DE LA PORTE D ITALIE;48,8180710;2,3598610
1883;202000002086;3;2;2020;22:30;5;75;75111;2;1;3;3;BOULEVARD DE MENILMONTANT;48,8635920;2,3864560
1884;202000002087;23;8;2020;15:40;1;75;75112;2;3;1;3;AVENUE DAUMESNIL;48,8442300;2,3816910
1885;202000002088;18;10;2020;15:45;1;66;66093;1;2;1;1;D618;42,5455716;2,9332257
1886;202000002089;3;2;2020;18:59;5;75;75111;2;2;1;6;BOULEVARD VOLTAIRE;48,8597590;2,3768600
1887;202000002090;16;10;2020;19:00;5;84;84092;1;1;1;6;Route de Sorgues (rd 907);43,9751440;4,8580280
1888;202000002091;23;8;2020;21:33;5;75;75107;2;2;1;3;BOULEVARD SAINT GERMAIN;48,8560690;2,3258990
1889;202000002092;15;10;2020;16:30;1;83;83071;2;1;1;6;Avenue Rouget de Lisle;43,1360910;6,2289420
1890;202000002093;3;2;2020;09:30;1;75;75111;2;1;8;3;RUE FROMENT;48,8569690;2,3730050
1891;202000002094;23;8;2020;21:00;2;75;75102;2;2;1;7;BOULEVARD DE BONNE NOUVELLE;48,8706770;2,3479180
1892;202000002095;18;10;2020;12:30;1;83;83063;1;1;1;6;Boulevard de l'Esplanade;43,3161150;6,4706800
1893;202000002096;3;2;2020;22:30;5;75;75118;2;2;3;6;AVENUE DE LA PORTE DE CLIGNANCOURT;48,8980620;2,3441300
1894;202000002097;17;10;2020;22:30;3;21;21564;1;1;1;6;D996;47,1266220;5,0977210
1895;202000002098;23;8;2020;16:20;1;94;94081;2;3;1;3;JULIAN GRIMAU (R);48,7790000;2,3730000
1896;202000002099;3;2;2020;15:10;1;75;75110;2;7;1;6;PLACE DU COLONEL FABIEN;48,8778190;2,3700130
1897;202000002100;18;10;2020;17:45;1;42;42147;2;1;1;6;Rue Paul-deschanel;45,6018520;4,0787010
1898;202000002101;23;8;2020;06:40;2;94;94073;1;1;1;6;VERSAILLES (AV DE);48,7552700;2,3851500
1899;202000002102;16;10;2020;16:50;1;01;01049;2;2;1;6;1029 Route Nationale;45,8446050;5,0346920
1900;202000002103;3;2;2020;18:20;5;75;75104;2;2;1;3;RUE DES FRANCS BOURGEOIS;48,8572490;2,3617570
1901;202000002104;23;8;2020;17:45;1;94;94081;2;1;1;3;CARRIERES (R DES);48,7994910;2,3894680
1902;202000002105;2;2;2020;14:40;1;94;94041;2;2;2;6;LENINE (R);48,8180400;2,3978600
1903;202000002106;23;8;2020;05:10;5;93;93077;2;9;1;7;NOISY (ROUTE DE);48,8831253;2,4967197
1904;202000002107;17;10;2020;18:05;1;01;01313;2;6;1;3;D35b;46,2545410;6,0806540
1905;202000002108;23;8;2020;19:50;1;93;93010;2;1;1;3;BONDY (PONT);48,9051843;2,4701270
1906;202000002109;17;10;2020;16:30;1;17;17452;1;1;1;7;D25;45,7626130; -1,2155130
1907;202000002110;3;2;2020;10:20;1;94;94033;2;2;1;-1;DAME BLANCHE (AV DE LA);48,8445100;2,4508100
1908;202000002111;17;10;2020;07:45;3;86;86102;1;1;1;1;N149;46,6529530;0,1223030
1909;202000002112;2;2;2020;08:00;2;94;94002;2;1;2;2;JEAN BAPTISTE CLEMENT (QU);48,7981300;2,4206900
1910;202000002113;23;8;2020;07:57;1;93;93057;2;1;1;2;AV ARISTIDE BRIAND;48,9097125;2,5068168
1911;202000002115;17;10;2020;20:45;5;22;22384;2;3;1;7;5 Rue Paul Féval;48,2851850; -2,8340760
1912;202000002116;18;10;2020;07:13;2;59;59611;2;1;2;7;Rue de Wambrechies;50,6858280;3,0049860
1913;202000002117;1;2;2020;23:20;5;93;93046;2;2;2;3;BD ROBERT SCHUMANN / AV LUCIE AUBRAC;48,9282500;2,5493000
1914;202000002119;3;2;2020;02:41;5;93;93066;2;6;3;7;FRANCE ANATOLE ENTREE A86;48,9225417;2,3462689
1915;202000002120;23;8;2020;21:44;5;47;47069;1;1;1;6;1076 Route d'Agen;44,2192730;0,5836270
1916;202000002121;23;8;2020;18:15;1;01;01085;1;2;1;3;RD7;46,0854920;5,0257730
1917;202000002122;2;2;2020;17:00;1;93;93032;2;3;2;3;ROGER SALENGRO  (AVENUE);48,8717651;2,5665951
1918;202000002123;23;8;2020;12:00;1;11;11195;1;1;1;2;A61 PK 292.500 SENS NARBONNE / TOULOUSE;43,2683756;2,0085239
1919;202000002124;2;8;2020;19:00;1;76;76054;1;1;1;-1;CD149;49,9016330;1,3967950
1920;202000002125;24;8;2020;15:45;1;28;28409;1;1;1;6;A11;48,2767380;1,1844640
1921;202000002126;2;2;2020;12:10;1;92;92063;2;3;1;2;MARTIGNON (RUE);48,8861000;2,1807730
1922;202000002127;23;8;2020;20:20;2;83;83073;1;1;1;6;D97;43,3824630;6,3052790
1923;202000002128;23;8;2020;19:00;1;51;51063;1;1;1;7;D1;49,0880856;3,7812351
1924;202000002129;2;2;2020;22:00;5;92;92002;2;3;2;6;NATIONS  UNIES (RUE DES);48,7327040;2,3031960
1925;202000002132;31;1;2020;08:00;1;01;01290;1;1;8;3;D124;45,8585750;5,1993660
1926;202000002133;24;8;2020;05:30;2;71;71073;1;1;1;2;Autoroute A6 - PK 320.900;46,8769198;4,8186529
1927;202000002135;22;8;2020;15:05;1;68;68315;1;1;1;3;D431;47,8914560;7,1127890
1928;202000002136;2;2;2020;14:30;1;42;42294;1;1;1;7;Le Pont Maréchal;46,0183490;4,1027974
1929;202000002137;24;8;2020;17:30;1;44;44089;1;1;1;6;Malville;47,3395500; -1,8207480
1930;202000002138;31;1;2020;11:30;1;42;42239;2;1;1;6;Route du Ménard;45,9640310;3,9938660
1931;202000002139;23;8;2020;22:05;5;50;50393;2;6;1;1;D999 - PERCY;48,9111290; -1,1954820
1932;202000002140;2;2;2020;16:00;1;81;81273;1;3;1;3;N126;43,5791780;2,1479990
1933;202000002141;22;8;2020;08:45;1;51;51643;1;2;1;4;34 Le Pont de Bois;49,0088594;3,9162530
1934;202000002142;4;2;2020;17:25;1;974;97422;1;1;1;6;Rue du Paille En Queue; -21,3047100;55,5341470
1935;202000002143;23;8;2020;23:00;3;56;56020;2;1;1;6;18 Rue Saint Gildas;47,7776400; -2,4415870
1936;202000002144;3;2;2020;19:12;3;57;57690;1;1;2;1;D910a;49,0884190;6,6897890
1937;202000002145;3;2;2020;03:20;5;51;51389;2;1;2;7;Rue du 11 Novembre 1918;49,1318882;4,3170353
1938;202000002146;24;8;2020;10:20;1;56;56205;1;1;1;1;D780;47,5572990; -2,7136230
1939;202000002147;4;2;2020;18:00;3;60;60069;1;1;8;3;route communale 4;49,1416570;2,9675960
1940;202000002148;12;8;2020;12:00;1;74;74258;1;1;1;7;Route du Col de Joux Plane;46,1262510;6,7110160
1941;202000002149;23;8;2020;18:45;1;79;79188;1;1;1;3;;46,6887580; -0,6087650
1942;202000002151;25;1;2020;09:20;1;51;51374;1;4;1;3;D45/D439;48,7890008;3,7833558
1943;202000002152;23;8;2020;16:45;1;82;82112;1;1;1;5;Route de Laujol;44,1485560;1,1066580
1944;202000002153;24;8;2020;19:15;1;69;69066;1;1;1;2;CD 308;46,0610230;4,3123480
1945;202000002154;4;2;2020;10:05;1;51;51339;1;1;4;1;D2;48,8755830;4,4186440
1946;202000002156;4;2;2020;13:10;1;56;56078;1;6;8;3;Z.A. Pen Mané (Arrêt de bus);47,8070260; -3,4640350
1947;202000002158;24;8;2020;17:00;1;71;71351;2;1;1;2;25 Route de Lons-le-saunier;46,8798260;5,2694680
1948;202000002159;4;2;2020;09:15;1;77;77032;1;1;2;1;N4;48,7011330;3,2550110
1949;202000002161;2;2;2020;11:55;1;31;31351;1;1;1;3;Route de Mondonville;43,6771990;1,3064070
1950;202000002162;23;8;2020;16:53;1;22;22194;2;1;1;3;rue des Écoles;48,6517540; -3,6319620
1951;202000002163;4;2;2020;07:15;2;82;82044;1;1;1;6;1309 Route de Reynies;43,9323240;1,3815790
1952;202000002164;22;8;2020;15:15;1;29;29160;1;1;1;7;Lieu-dit Kerhuel;48,4838380; -4,4109620
1953;202000002165;4;2;2020;09:00;1;71;71187;1;1;2;4;N80;46,7493370;4,5053650
1954;202000002166;24;8;2020;11:30;1;15;15051;1;1;1;6;rd04;44,9828720;3,2899654
1955;202000002167;3;2;2020;23:30;3;61;61486;1;1;2;6;La Cocquetiere;48,7458370; -0,7199620
1956;202000002168;23;8;2020;19:30;1;72;72189;1;1;1;6;24 Rue de Bellevue;48,2507630;0,3115810
1957;202000002169;4;2;2020;16:35;1;29;29293;2;1;1;6;route de Nevez;47,8534782; -3,8432279
1958;202000002170;24;6;2020;23:30;3;50;50072;1;3;1;3;Route du Village Quintaine;49,0838380; -1,4811100
