;Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
12356;201700013686;3;46;;;2.0;2.0;11.0;500.0;0.0;2.0;2.0;0.0;60.0;1.0;0.0;1.0;0.0
12357;201700013687;3;46;;;2.0;2.0;24.0;365.0;0.0;1.0;1.0;0.0;100.0;1.0;5.0;1.0;99.0
12358;201700013688;2;88;;;3.0;4.0;1.0;340.0;0.0;2.0;3.0;7.0;10.0;1.0;0.0;1.0;99.0
12359;201700013689;3;44;;;2.0;2.0;32.0;640.0;0.0;1.0;3.0;0.0;50.0;1.0;0.0;1.0;99.0
12360;201700013690;3;43;;;2.0;2.0;8.0;30.0;0.0;3.0;3.0;0.0;80.0;1.0;0.0;1.0;0.0
12361;201700013691;4;1;;;2.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;40.0;1.0;0.0;1.0;0.0
12362;201700013692;3;500;;;2.0;2.0;21.0;0.0;0.0;1.0;2.0;0.0;70.0;2.0;0.0;1.0;0.0
12363;201700013693;3;43;;;2.0;2.0;1.0;295.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
12364;201700013694;3;500;;;2.0;2.0;0.0;500.0;0.0;2.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
12365;201700013695;3;6;;;2.0;2.0;6.0;850.0;0.0;1.0;1.0;0.0;50.0;1.0;0.0;3.0;0.0
12366;201700013696;4;1;;;2.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;50.0;2.0;0.0;1.0;0.0
12367;201700013697;3;500;;;2.0;2.0;7.0;542.0;0.0;2.0;2.0;0.0;70.0;7.0;0.0;1.0;0.0
12368;201700013698;3;61;;;2.0;2.0;1.0;950.0;0.0;2.0;3.0;0.0;40.0;2.0;0.0;3.0;99.0
12369;201700013699;3;500;;;2.0;2.0;35.0;400.0;0.0;1.0;1.0;0.0;54.0;1.0;0.0;3.0;99.0
12370;201700013700;3;44;;;2.0;2.0;44.0;351.0;0.0;2.0;2.0;0.0;100.0;1.0;0.0;1.0;0.0
12371;201700013701;3;500;;;2.0;2.0;37.0;800.0;0.0;2.0;2.0;0.0;62.0;2.0;0.0;3.0;99.0
12372;201700013702;3;105;;;2.0;2.0;14.0;860.0;0.0;1.0;1.0;0.0;72.0;1.0;0.0;1.0;99.0
12373;201700013704;3;23;;;2.0;2.0;12.0;170.0;0.0;2.0;1.0;0.0;72.0;2.0;0.0;1.0;99.0
12374;201700013706;3;105;;;2.0;2.0;9.0;210.0;0.0;1.0;1.0;0.0;70.0;1.0;5.0;1.0;99.0
12375;201700013707;3;23;;;2.0;2.0;13.0;70.0;0.0;1.0;1.0;0.0;74.0;2.0;0.0;3.0;0.0
12376;201700013709;3;920;;;2.0;2.0;19.0;300.0;0.0;1.0;1.0;0.0;53.0;2.0;0.0;3.0;99.0
12377;201700013710;3;45;;;2.0;2.0;16.0;380.0;0.0;1.0;1.0;0.0;65.0;1.0;0.0;3.0;99.0
12378;201700013711;4;0;;;2.0;2.0;;;0.0;1.0;2.0;0.0;37.0;1.0;0.0;3.0;99.0
12379;201700013712;3;920;;;2.0;2.0;44.0;650.0;0.0;4.0;1.0;0.0;100.0;1.0;5.0;1.0;
12380;201700013713;4;0;;;2.0;2.0;;;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
12381;201700013714;3;920;;;2.0;2.0;40.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;99.0
12382;201700013715;3;976;;;2.0;2.0;41.0;700.0;0.0;1.0;1.0;0.0;75.0;1.0;0.0;3.0;99.0
12383;201700013716;3;976;;;2.0;2.0;25.0;500.0;0.0;2.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
12384;201700013717;4;;;;2.0;2.0;;;0.0;1.0;3.0;;;1.0;0.0;1.0;0.0
12385;201700013718;3;43;;;2.0;2.0;19.0;600.0;0.0;1.0;2.0;0.0;50.0;1.0;0.0;3.0;99.0
12386;201700013719;2;151;;;2.0;2.0;55.0;83.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
12387;201700013720;3;45;;;2.0;2.0;9.0;500.0;0.0;4.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
12388;201700013721;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;29.0;1.0;0.0;3.0;99.0
12389;201700013722;3;6;;;2.0;2.0;44.0;100.0;0.0;1.0;1.0;0.0;59.0;1.0;0.0;3.0;99.0
12390;201700013723;3;53;;;2.0;2.0;4.0;500.0;0.0;1.0;1.0;0.0;48.0;1.0;0.0;1.0;99.0
12391;201700013724;3;46;;;2.0;2.0;28.0;900.0;0.0;1.0;;0.0;60.0;2.0;5.0;1.0;99.0
12392;201700013725;3;102;;;2.0;2.0;12.0;3.0;0.0;1.0;1.0;0.0;47.0;2.0;0.0;1.0;99.0
12393;201700013726;3;920;;;2.0;2.0;48.0;500.0;0.0;1.0;2.0;0.0;66.0;1.0;0.0;3.0;99.0
12394;201700013727;3;976;;;2.0;2.0;32.0;90.0;0.0;1.0;1.0;60.0;0.0;1.0;0.0;1.0;99.0
12395;201700013728;3;940;;;2.0;2.0;62.0;34.0;0.0;1.0;1.0;0.0;78.0;2.0;0.0;1.0;0.0
12396;201700013729;2;151;;;2.0;2.0;45.0;0.0;0.0;1.0;1.0;0.0;70.0;7.0;0.0;3.0;99.0
12397;201700013730;3;68;;;2.0;2.0;36.0;783.0;0.0;2.0;1.0;0.0;70.0;2.0;0.0;1.0;99.0
12398;201700013731;3;131;;;2.0;2.0;21.0;200.0;0.0;2.0;1.0;0.0;80.0;1.0;0.0;1.0;99.0
12399;201700013733;3;59;;;2.0;2.0;15.0;600.0;0.0;1.0;1.0;0.0;50.0;1.0;0.0;3.0;99.0
12400;201700013734;3;59;;;2.0;2.0;18.0;400.0;0.0;1.0;1.0;0.0;55.0;9.0;0.0;3.0;99.0
12401;201700013735;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;50.0;1.0;0.0;1.0;99.0
12402;201700013736;3;11;;;2.0;2.0;20.0;90.0;0.0;1.0;3.0;0.0;59.0;1.0;0.0;3.0;99.0
12403;201700013737;3;44;;;2.0;2.0;15.0;400.0;0.0;2.0;2.0;0.0;50.0;9.0;0.0;3.0;99.0
12404;201700013738;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;80.0;1.0;0.0;4.0;99.0
12405;201700013739;3;20;;;2.0;2.0;41.0;350.0;0.0;2.0;1.0;0.0;50.0;1.0;0.0;3.0;99.0
12406;201700013740;3;11;;;2.0;2.0;1.0;60.0;0.0;1.0;1.0;0.0;65.0;1.0;0.0;3.0;99.0
12407;201700013741;3;46;;;2.0;2.0;6.0;460.0;0.0;1.0;2.0;0.0;48.0;0.0;0.0;1.0;0.0
12408;201700013742;4;0;;;2.0;2.0;;;0.0;1.0;3.0;0.0;50.0;1.0;0.0;1.0;99.0
12409;201700013743;3;944;;;2.0;2.0;37.0;600.0;0.0;1.0;0.0;8.0;710.0;1.0;;;
12410;201700013744;3;33;;;2.0;2.0;6.0;600.0;0.0;1.0;2.0;0.0;52.0;2.0;0.0;3.0;99.0
12411;201700013745;3;11;;;2.0;2.0;1.0;500.0;0.0;4.0;0.0;0.0;15.0;1.0;;;
12412;201700013746;3;11;;;2.0;2.0;3.0;600.0;0.0;1.0;1.0;0.0;64.0;2.0;0.0;1.0;99.0
12413;201700013747;4;0;;;2.0;2.0;;;0.0;1.0;4.0;0.0;45.0;1.0;0.0;1.0;99.0
12414;201700013748;3;46;;;2.0;2.0;12.0;650.0;0.0;2.0;1.0;;;2.0;0.0;1.0;0.0
12415;201700013749;3;2144;;;2.0;2.0;17.0;96.0;0.0;2.0;2.0;0.0;103.0;1.0;0.0;4.0;99.0
12416;201700013750;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;41.0;1.0;0.0;1.0;99.0
12417;201700013751;3;1;;;2.0;2.0;14.0;875.0;0.0;1.0;1.0;0.0;78.0;1.0;0.0;0.0;99.0
12418;201700013752;3;175;;;2.0;2.0;6.0;200.0;0.0;1.0;3.0;0.0;70.0;1.0;0.0;3.0;99.0
12419;201700013753;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;39.0;1.0;0.0;1.0;99.0
12420;201700013755;3;92;;;2.0;2.0;8.0;48.0;0.0;1.0;4.0;0.0;46.0;2.0;0.0;1.0;99.0
12421;201700013756;3;300;;;2.0;2.0;3.0;200.0;0.0;1.0;1.0;0.0;62.0;1.0;5.0;1.0;99.0
12422;201700013757;3;70;;;2.0;2.0;1.0;914.0;0.0;1.0;4.0;0.0;63.0;2.0;0.0;1.0;99.0
12423;201700013758;3;14;;;2.0;2.0;26.0;100.0;0.0;1.0;2.0;0.0;62.0;2.0;0.0;3.0;99.0
12424;201700013759;3;65;;;2.0;2.0;35.0;260.0;0.0;1.0;1.0;0.0;62.0;2.0;0.0;1.0;3.0
12425;201700013760;4;0;;;2.0;2.0;;;0.0;2.0;2.0;0.0;92.0;1.0;0.0;1.0;99.0
12426;201700013761;3;69;;;2.0;2.0;15.0;500.0;0.0;1.0;1.0;0.0;42.0;1.0;0.0;1.0;99.0
12427;201700013762;4;0;;;2.0;2.0;;;0.0;1.0;2.0;0.0;37.0;2.0;0.0;1.0;99.0
12428;201700013763;3;14;;;2.0;2.0;28.0;150.0;0.0;1.0;1.0;0.0;57.0;1.0;0.0;1.0;99.0
12429;201700013765;3;28;;;2.0;2.0;2.0;948.0;0.0;1.0;1.0;0.0;60.0;1.0;;1.0;
12430;201700013766;3;119;;;2.0;2.0;1.0;800.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;0.0;99.0
12431;201700013767;3;73;;;2.0;2.0;8.0;970.0;0.0;1.0;3.0;0.0;70.0;1.0;0.0;1.0;99.0
12432;201700013768;3;953;;;2.0;2.0;25.0;775.0;0.0;1.0;1.0;;70.0;1.0;0.0;1.0;
12433;201700013769;3;2076;;;2.0;2.0;36.0;930.0;0.0;1.0;0.0;6.0;815.0;1.0;;;
12434;201700013770;3;2076;;;3.0;2.0;32.0;;0.0;3.0;2.0;30.0;100.0;2.0;0.0;4.0;99.0
12435;201700013771;6;0;;;2.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
12436;201700013772;3;10;;;2.0;2.0;17.0;900.0;0.0;1.0;0.0;6.0;10.0;3.0;;;
12437;201700013773;3;2144;;;2.0;2.0;22.0;300.0;0.0;1.0;1.0;0.0;72.0;1.0;0.0;3.0;99.0
12438;201700013774;3;216;;;2.0;2.0;1.0;550.0;0.0;2.0;0.0;0.0;51.0;1.0;0.0;1.0;99.0
12439;201700013775;3;10;;;2.0;2.0;16.0;85.0;0.0;1.0;;0.0;70.0;1.0;0.0;1.0;99.0
12440;201700013776;3;2076;;;2.0;2.0;24.0;650.0;0.0;1.0;0.0;7.0;10.0;1.0;;;
12441;201700013777;3;6;;;2.0;2.0;30.0;465.0;0.0;1.0;2.0;0.0;90.0;1.0;0.0;4.0;99.0
12442;201700013778;3;2076;;;2.0;2.0;14.0;500.0;0.0;2.0;1.0;0.0;75.0;1.0;0.0;1.0;99.0
12443;201700013779;3;15;;;2.0;2.0;43.0;100.0;0.0;2.0;4.0;0.0;58.0;1.0;0.0;3.0;99.0
12444;201700013780;3;78;;;2.0;2.0;6.0;590.0;0.0;1.0;1.0;0.0;58.0;1.0;0.0;1.0;99.0
12445;201700013781;3;2076;;;2.0;2.0;0.0;950.0;0.0;4.0;0.0;7.0;10.0;1.0;;;
12446;201700013782;3;2076;;;2.0;2.0;25.0;600.0;0.0;1.0;1.0;0.0;74.0;1.0;0.0;1.0;99.0
12447;201700013783;3;45;;;2.0;2.0;27.0;400.0;0.0;1.0;3.0;0.0;64.0;2.0;0.0;1.0;99.0
12448;201700013784;3;976;;;2.0;2.0;18.0;10.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
12449;201700013785;3;78;;;2.0;2.0;1.0;700.0;0.0;1.0;1.0;0.0;39.0;1.0;0.0;3.0;99.0
12450;201700013786;3;2076;;;2.0;2.0;12.0;800.0;0.0;1.0;1.0;0.0;78.0;1.0;0.0;1.0;99.0
12451;201700013787;3;50;;;2.0;2.0;30.0;0.0;0.0;1.0;3.0;0.0;56.0;1.0;0.0;1.0;99.0
12452;201700013788;4;0;;;2.0;2.0;;;0.0;1.0;4.0;0.0;32.0;1.0;2.0;3.0;99.0
12453;201700013789;3;976;;;2.0;2.0;2.0;600.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
12454;201700013790;3;916;;;1.0;2.0;11.0;0.0;0.0;1.0;1.0;0.0;35.0;1.0;0.0;1.0;99.0
12455;201700013791;3;30;;;2.0;2.0;49.0;340.0;0.0;1.0;1.0;;60.0;1.0;0.0;1.0;0.0
12456;201700013793;3;944;;;2.0;2.0;60.0;600.0;0.0;1.0;3.0;0.0;70.0;2.0;0.0;3.0;99.0
12457;201700013794;3;940;;;2.0;2.0;103.0;550.0;0.0;1.0;1.0;0.0;68.0;2.0;0.0;1.0;99.0
12458;201700013795;3;944;;;2.0;2.0;61.0;548.0;0.0;1.0;1.0;0.0;77.0;1.0;0.0;3.0;99.0
12459;201700013797;3;12;;;2.0;2.0;20.0;700.0;0.0;1.0;1.0;0.0;62.0;2.0;0.0;3.0;99.0
12460;201700013798;3;180;;;2.0;1.0;0.0;0.0;0.0;1.0;;0.0;61.0;1.0;0.0;0.0;99.0
12461;201700013799;3;926;;;2.0;2.0;29.0;250.0;0.0;1.0;3.0;0.0;72.0;1.0;0.0;0.0;99.0
12462;201700013800;3;923;;;2.0;2.0;;;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
12463;201700013801;3;89;;;2.0;2.0;10.0;280.0;0.0;2.0;1.0;0.0;40.0;2.0;0.0;3.0;99.0
12464;201700013802;3;923;;;2.0;2.0;10.0;350.0;0.0;1.0;1.0;0.0;49.0;1.0;0.0;3.0;99.0
12465;201700013803;3;12;;;2.0;2.0;21.0;400.0;0.0;2.0;1.0;0.0;70.0;2.0;0.0;1.0;99.0
12466;201700013804;3;122;;;2.0;2.0;0.0;20.0;0.0;1.0;;0.0;54.0;2.0;0.0;1.0;99.0
12467;201700013805;3;20;;;2.0;2.0;5.0;500.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
12468;201700013806;3;2076;;;2.0;2.0;82.0;500.0;0.0;3.0;1.0;;81.0;1.0;;1.0;
12469;201700013807;3;79;;;2.0;2.0;0.0;891.0;0.0;1.0;;0.0;71.0;2.0;0.0;1.0;99.0
12470;201700013808;3;918;;;2.0;2.0;9.0;63.0;0.0;1.0;1.0;65.0;65.0;1.0;0.0;1.0;3.0
12471;201700013809;3;918;;;2.0;2.0;2.0;200.0;0.0;3.0;3.0;0.0;70.0;1.0;0.0;1.0;99.0
12472;201700013810;3;160;;;2.0;1.0;;;0.0;1.0;0.0;7.0;10.0;1.0;;;
12473;201700013811;3;60;;;2.0;2.0;19.0;0.0;0.0;1.0;2.0;0.0;50.0;1.0;0.0;4.0;99.0
12474;201700013812;3;2020;;;2.0;2.0;17.0;385.0;0.0;1.0;1.0;0.0;75.0;1.0;0.0;1.0;99.0
12475;201700013813;3;107;;;2.0;2.0;0.0;0.0;0.0;1.0;;0.0;0.0;1.0;0.0;0.0;99.0
12476;201700013814;3;2076;;;2.0;2.0;77.0;500.0;0.0;1.0;1.0;0.0;84.0;1.0;0.0;1.0;99.0
12477;201700013815;3;2076;;;2.0;2.0;69.0;300.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
12478;201700013816;3;2076;;;2.0;2.0;87.0;300.0;0.0;3.0;0.0;10.0;10.0;1.0;;;
12479;201700013817;3;2076;;;2.0;2.0;97.0;640.0;0.0;1.0;2.0;0.0;72.0;2.0;0.0;3.0;99.0
12480;201700013818;3;991;;b;2.0;2.0;1.0;900.0;0.0;2.0;3.0;0.0;39.0;1.0;0.0;1.0;99.0
12481;201700013820;3;211;;;2.0;2.0;9.0;850.0;0.0;1.0;1.0;0.0;70.0;2.0;0.0;3.0;99.0
12482;201700013821;3;1201;;;2.0;3.0;20.0;190.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
12483;201700013822;3;991;;;2.0;2.0;24.0;550.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;3.0;99.0
12484;201700013823;3;991;;;2.0;2.0;21.0;650.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;1.0;99.0
12485;201700013824;3;913;;;2.0;2.0;12.0;850.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;3.0;99.0
12486;201700013825;3;1201;;;2.0;2.0;21.0;860.0;0.0;1.0;0.0;0.0;85.0;1.0;0.0;1.0;99.0
12487;201700013826;3;53;;;2.0;2.0;0.0;1.0;0.0;;;;;;0.0;1.0;99.0
12488;201700013828;3;1201;;;3.0;2.0;16.0;260.0;2.0;1.0;1.0;0.0;15.0;5.0;0.0;1.0;99.0
12489;201700013829;4;;;;4.0;1.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
12490;201700013830;3;49;;;2.0;2.0;8.0;700.0;0.0;2.0;2.0;0.0;70.0;1.0;0.0;1.0;99.0
12491;201700013831;3;991;;C;2.0;2.0;0.0;270.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;99.0
12492;201700013832;3;1201;;;3.0;2.0;14.0;850.0;2.0;1.0;1.0;10.0;40.0;1.0;0.0;1.0;99.0
12493;201700013833;3;1516;;;2.0;2.0;1.0;450.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
12494;201700013834;3;1006;;;2.0;2.0;20.0;800.0;2.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
12495;201700013835;3;1006;;;2.0;2.0;27.0;230.0;0.0;1.0;1.0;;;2.0;0.0;3.0;99.0
12496;201700013836;3;201;;;2.0;2.0;31.0;700.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
12497;201700013837;3;1006;;;2.0;2.0;56.0;800.0;0.0;1.0;0.0;6.0;12.0;1.0;;;
12498;201700013838;3;1090;;;2.0;2.0;2.0;100.0;0.0;1.0;0.0;6.0;15.0;1.0;;;
12499;201700013839;3;201;;;2.0;2.0;16.0;150.0;0.0;1.0;0.0;6.0;10.0;1.0;;;
12500;201700013840;3;1090;;;2.0;2.0;3.0;500.0;0.0;1.0;0.0;7.0;10.0;1.0;;;
12501;201700013841;3;1090;;;2.0;2.0;2.0;450.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
12502;201700013842;3;1006;;;2.0;3.0;50.0;350.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
12503;201700013843;3;909;;;2.0;2.0;8.0;210.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
12504;201700013844;3;925;;;2.0;2.0;28.0;100.0;0.0;2.0;2.0;0.0;70.0;1.0;0.0;1.0;99.0
12505;201700013845;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
12506;201700013846;3;925;;;2.0;2.0;27.0;230.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
12507;201700013847;3;218;;;2.0;2.0;28.0;85.0;0.0;2.0;0.0;0.0;70.0;1.0;0.0;3.0;99.0
12508;201700013849;3;218;;B;2.0;2.0;24.0;220.0;0.0;2.0;0.0;0.0;20.0;1.0;0.0;1.0;99.0
12509;201700013850;3;66;;;2.0;2.0;4.0;500.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0
12510;201700013851;3;925;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
12511;201700013852;3;925;;A;2.0;2.0;39.0;700.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;3.0;99.0
12512;201700013853;3;925;;;2.0;2.0;33.0;300.0;0.0;1.0;2.0;0.0;71.0;1.0;0.0;1.0;99.0
12513;201700013854;3;1212;;;2.0;2.0;0.0;150.0;0.0;1.0;4.0;0.0;60.0;1.0;0.0;1.0;99.0
12514;201700013855;4;;;;2.0;2.0;;;0.0;2.0;3.0;0.0;0.0;1.0;0.0;1.0;99.0
12515;201700013856;3;925;;;2.0;2.0;40.0;450.0;0.0;2.0;3.0;0.0;70.0;1.0;0.0;1.0;99.0
12516;201700013857;3;1090;;;2.0;2.0;17.0;60.0;0.0;1.0;1.0;0.0;98.0;1.0;0.0;1.0;99.0
12517;201700013858;3;1212;;;2.0;2.0;11.0;700.0;0.0;2.0;3.0;0.0;90.0;1.0;0.0;1.0;99.0
12518;201700013859;3;1212;;;2.0;2.0;7.0;700.0;0.0;1.0;1.0;0.0;75.0;2.0;0.0;1.0;99.0
12519;201700013860;3;64;;;2.0;2.0;4.0;950.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;1.0;99.0
12520;201700013861;9;0;;;0.0;1.0;;;0.0;1.0;3.0;0.0;38.0;1.0;0.0;3.0;99.0
12521;201700013862;3;207;;;2.0;2.0;34.0;400.0;2.0;1.0;0.0;0.0;10.0;1.0;;;
12522;201700013863;3;925;;;2.0;2.0;22.0;350.0;2.0;1.0;3.0;0.0;0.0;2.0;0.0;3.0;99.0
12523;201700013864;3;1006;;;2.0;2.0;75.0;750.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
12524;201700013865;3;213;;;2.0;2.0;14.0;850.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;99.0
12525;201700013866;3;1006;;;2.0;2.0;75.0;300.0;0.0;1.0;1.0;0.0;71.0;1.0;0.0;1.0;99.0
12526;201700013867;6;0;;;0.0;0.0;;;0.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;99.0
12527;201700013868;3;716;;;2.0;2.0;7.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;3.0;99.0
12528;201700013869;3;834;;;2.0;2.0;29.0;495.0;0.0;1.0;0.0;13.0;415.0;3.0;;;
12529;201700013870;3;945;;;2.0;2.0;28.0;0.0;0.0;1.0;1.0;0.0;79.0;1.0;0.0;3.0;99.0
12530;201700013871;4;0;;;0.0;2.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
12531;201700013872;3;2;;;2.0;2.0;11.0;459.0;0.0;1.0;0.0;0.0;15.0;1.0;;;
12532;201700013873;3;945;;;2.0;2.0;29.0;100.0;0.0;1.0;0.0;10.0;510.0;1.0;5.0;1.0;
12533;201700013874;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;58.0;1.0;0.0;1.0;99.0
12534;201700013875;3;943;;;2.0;2.0;25.0;750.0;0.0;1.0;3.0;0.0;74.0;3.0;0.0;1.0;99.0
12535;201700013876;3;38;;;2.0;2.0;12.0;280.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
12536;201700013877;4;0;;;2.0;2.0;;;0.0;1.0;3.0;0.0;40.0;1.0;0.0;1.0;99.0
12537;201700013878;3;222;;D;2.0;2.0;6.0;25.0;0.0;1.0;3.0;0.0;50.0;1.0;2.0;3.0;99.0
12538;201700013879;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;35.0;1.0;0.0;1.0;99.0
12539;201700013880;3;943;;;2.0;2.0;29.0;300.0;0.0;1.0;1.0;0.0;70.0;1.0;0.0;1.0;99.0
12540;201700013881;4;0;;;2.0;2.0;;;0.0;1.0;3.0;0.0;54.0;1.0;0.0;1.0;99.0
12541;201700013882;3;13;;;2.0;2.0;10.0;0.0;0.0;2.0;3.0;0.0;60.0;1.0;0.0;1.0;99.0
12542;201700013883;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;35.0;2.0;0.0;3.0;99.0
12543;201700013884;3;817;;;2.0;2.0;0.0;500.0;0.0;1.0;0.0;10.0;20.0;3.0;;;
12544;201700013885;3;817;;;2.0;1.0;19.0;900.0;0.0;1.0;0.0;11.0;410.0;1.0;;;
12545;201700013886;3;817;;;2.0;2.0;9.0;450.0;0.0;2.0;2.0;0.0;70.0;1.0;0.0;1.0;99.0
12546;201700013887;3;605;;;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;15.0;1.0;;;
12547;201700013888;3;938;;;2.0;2.0;7.0;900.0;0.0;1.0;1.0;0.0;71.0;2.0;0.0;1.0;99.0
12548;201700013889;4;0;;;0.0;1.0;;;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;99.0
12549;201700013890;3;938;;;2.0;2.0;13.0;0.0;0.0;1.0;1.0;0.0;76.0;1.0;0.0;1.0;99.0
12550;201700013891;4;0;;;2.0;2.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
12551;201700013892;3;936;;;2.0;2.0;6.0;100.0;0.0;1.0;1.0;0.0;61.0;2.0;0.0;3.0;99.0
12552;201700013893;3;936;;;2.0;2.0;7.0;800.0;0.0;2.0;1.0;0.0;97.0;1.0;0.0;1.0;99.0
12553;201700013894;3;938;;;2.0;2.0;11.0;425.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;99.0
12554;201700013895;3;145;;;2.0;2.0;24.0;560.0;0.0;1.0;1.0;0.0;62.0;1.0;0.0;1.0;99.0
12555;201700013897;3;940;;;2.0;3.0;10.0;600.0;0.0;1.0;0.0;10.0;10.0;1.0;;;
12556;201700013898;3;36;;;1.0;1.0;0.0;93.0;0.0;1.0;0.0;0.0;10.0;4.0;0.0;1.0;
12557;201700013900;3;39;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;;;1.0;5.0;1.0;99.0
12558;201700013901;3;944;;D;2.0;2.0;13.0;50.0;0.0;2.0;1.0;0.0;76.0;1.0;0.0;1.0;99.0
12559;201700013902;4;0;;;2.0;2.0;;;0.0;1.0;3.0;0.0;44.0;1.0;0.0;1.0;99.0
12560;201700013903;3;16;;;2.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;58.0;1.0;0.0;1.0;99.0
12561;201700013904;3;946;;;2.0;2.0;28.0;200.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;3.0;99.0
12562;201700013905;3;13;;;2.0;2.0;16.0;200.0;0.0;1.0;0.0;0.0;10.0;1.0;;;
12563;201700013906;3;21;;;2.0;2.0;6.0;925.0;0.0;1.0;0.0;0.0;20.0;1.0;;;
12564;201700013907;6;0;;;0.0;0.0;;;0.0;1.0;0.0;0.0;10.0;1.0;;;
12565;201700013908;4;0;;;2.0;2.0;;;0.0;2.0;1.0;0.0;60.0;1.0;0.0;0.0;99.0
12566;201700013909;6;123;;;0.0;0.0;22.0;0.0;0.0;1.0;0.0;0.0;10.0;4.0;;;
12567;201700013910;3;22;;;2.0;2.0;21.0;750.0;0.0;1.0;1.0;0.0;72.0;1.0;0.0;1.0;99.0
12568;201700013911;3;257;;;2.0;2.0;16.0;900.0;0.0;1.0;2.0;0.0;80.0;1.0;0.0;1.0;99.0
12569;201700013912;3;19;;;2.0;2.0;4.0;900.0;0.0;1.0;2.0;96.0;0.0;2.0;0.0;3.0;99.0
12570;201700013913;3;10;;;2.0;2.0;4.0;0.0;0.0;1.0;0.0;6.0;120.0;1.0;;;
12571;201700013914;3;22;;;2.0;2.0;23.0;775.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;3.0;99.0
12572;201700013915;3;653;;;2.0;2.0;1.0;100.0;0.0;1.0;1.0;0.0;63.0;7.0;0.0;3.0;99.0
12573;201700013916;3;22;;;2.0;2.0;22.0;640.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;1.0;99.0
